Date,Modal Price (Rs./Quintal),Rel Humidity at 2 Meters (%) ,Precipitation Corrected (mm/day) ,Surface Soil Wetness,Root Zone Soil Wetness,Temperature at 2 Meters,T2M_MAX,T2M_MIN
27-05-2013,3830,30.5,0,0.11,0.47,35.79,41.48,29.37
28-05-2013,3830,25.5,0,0.11,0.47,36.21,41.97,29.74
29-05-2013,3840,23.69,0.03,0.11,0.47,35.44,41.84,28.85
30-05-2013,3825,20.25,0.44,0.11,0.47,36.06,43.4,28.45
31-05-2013,3820,16.88,2,0.19,0.47,35.66,43.63,26.79
01-06-2013,3800,19.25,0,0.18,0.47,35.55,42.76,27.15
02-06-2013,3800,25.12,0,0.16,0.47,35.35,41.62,28.46
03-06-2013,3820,24,0.37,0.16,0.47,36.69,43.09,29.08
04-06-2013,3740,27,2.03,0.2,0.47,37.64,44.21,30.15
05-06-2013,3750,29.62,0.27,0.23,0.48,37.81,43.62,30.89
06-06-2013,3825,32.69,0.96,0.21,0.48,38.12,44.6,31.62
07-06-2013,3820,40.19,2.5,0.3,0.48,35.84,40.4,30.14
08-06-2013,3800,51.88,13.08,0.45,0.48,33.69,39.07,28.99
09-06-2013,3800,62.69,6.26,0.55,0.51,30.83,34.52,27.98
10-06-2013,3800,64.94,2.41,0.5,0.51,30.55,35.4,26.67
11-06-2013,3890,76.75,12.95,0.56,0.51,28.02,29.98,26.69
12-06-2013,3820,72.75,9.13,0.59,0.53,29.24,33.73,25.73
13-06-2013,3900,62.75,0.69,0.51,0.53,31.3,36.31,25.7
14-06-2013,3885,53.62,1,0.48,0.52,33.04,38.16,27.98
15-06-2013,3870,57,0.24,0.48,0.52,32.09,37.37,26.73
16-06-2013,3870,68.81,14.45,0.58,0.52,30.37,34.81,26.39
17-06-2013,3880,76.81,3.79,0.55,0.54,28.76,31.55,26.56
18-06-2013,3880,71.94,2.41,0.54,0.54,28.49,31.87,25.73
19-06-2013,3880,59.62,5.94,0.55,0.54,30.41,35.3,25.27
20-06-2013,3950,53.88,1.84,0.51,0.54,32.3,38.37,26.18
21-06-2013,3895,53.31,0.47,0.48,0.53,33.11,39.32,27.02
22-06-2013,3800,54.94,2.02,0.49,0.53,33.01,38.91,27.1
23-06-2013,3800,55.56,1.57,0.5,0.52,32.51,38.1,27.61
24-06-2013,3890,58.81,0.71,0.48,0.52,31.98,38.36,27.11
25-06-2013,3825,66.38,7.41,0.54,0.52,31.23,36.15,26.82
26-06-2013,3730,79.19,12.98,0.62,0.55,28.7,31.7,26.4
27-06-2013,3685,70.69,1.64,0.55,0.55,28.98,32.96,25.63
28-06-2013,3740,63.25,0.24,0.51,0.55,31.3,37.86,25.93
29-06-2013,3620,62.5,0,0.49,0.54,31.18,36.88,26.44
30-06-2013,3620,60.19,0.01,0.48,0.53,31.84,37.89,26.35
01-07-2013,3600,62.94,4.77,0.53,0.53,31.3,36.35,26.77
02-07-2013,3640,70.12,10.43,0.57,0.54,29.52,33.82,26.34
03-07-2013,3620,72.94,29.26,0.7,0.58,28.84,33.16,24.9
04-07-2013,3585,74.81,8.86,0.64,0.59,29.8,34.3,25.9
05-07-2013,3600,73.69,15.46,0.66,0.6,29.65,33.64,26.17
06-07-2013,3600,79.06,14.62,0.69,0.62,28.88,33.05,24.93
07-07-2013,3600,80.12,5.47,0.65,0.62,28.54,32.67,25.73
08-07-2013,3600,78.25,2.13,0.63,0.62,28.41,31.48,25.76
09-07-2013,3615,77.31,1.62,0.62,0.62,28.14,31.61,25.07
10-07-2013,3620,72.69,8.95,0.65,0.62,28.73,33.08,24.71
11-07-2013,3620,73.75,8.43,0.66,0.62,28.51,31.8,24.26
12-07-2013,3605,77.88,10.67,0.69,0.63,28.19,30.68,25.56
13-07-2013,3600,77.69,6.36,0.66,0.63,28.92,32.03,25.44
14-07-2013,3600,75.94,2.7,0.65,0.63,29.16,33.7,25.46
15-07-2013,3515,78.12,13.97,0.7,0.64,28.82,32.71,25.33
16-07-2013,3640,74.06,3.01,0.66,0.65,29.73,33.9,25.55
17-07-2013,3520,78.56,29.44,0.77,0.66,29.18,31.8,26.36
18-07-2013,3490,81.06,5.4,0.73,0.68,28.8,32.31,25.97
19-07-2013,3500,81.81,8.61,0.73,0.68,28.34,31.77,25.82
20-07-2013,3470,80.75,6.51,0.74,0.69,27.62,30.94,24.75
21-07-2013,3470,81.75,16.89,0.76,0.69,27.8,31.29,24.65
22-07-2013,3430,85.69,44.44,0.86,0.73,27.75,30.65,24.99
23-07-2013,3380,84.12,9.33,0.8,0.75,27.76,31.24,24.93
24-07-2013,3355,80.81,4.25,0.77,0.74,29.05,32.87,25.07
25-07-2013,3245,85.56,23.44,0.83,0.75,28.08,30.32,26.11
26-07-2013,3100,86.25,31.02,0.86,0.78,27.28,29.89,25.17
27-07-2013,3100,88.38,28.48,0.88,0.8,26.87,29.33,24.49
28-07-2013,3100,87.81,52.74,0.9,0.84,26.89,29.72,24.81
29-07-2013,3020,87.31,13.01,0.88,0.85,26.95,29.78,24.72
30-07-2013,3070,86.12,6.55,0.86,0.84,26.93,30.44,23.56
31-07-2013,3085,92.19,14.51,0.88,0.85,26.23,27.86,25
01-08-2013,3125,89.75,24.96,0.9,0.87,27.1,30.33,24.69
02-08-2013,3150,87.69,14.42,0.88,0.88,27.3,30.58,24.58
03-08-2013,3140,90.06,5.13,0.88,0.88,25.9,28.19,23.98
04-08-2013,3140,83.94,0.2,0.86,0.87,26.78,30.85,23.23
05-08-2013,3150,86.12,7.45,0.87,0.86,26.98,30.23,24.1
06-08-2013,3145,89.31,6.92,0.87,0.87,26.48,29.55,24.56
07-08-2013,3145,87.94,5.72,0.87,0.87,26.19,28.94,23.9
08-08-2013,3115,86.62,6,0.87,0.87,26.93,30.65,23.95
09-08-2013,3220,89.88,28.02,0.9,0.88,26.15,28.88,24.42
10-08-2013,3300,90.31,12.37,0.89,0.89,26.09,28.97,23.89
11-08-2013,3300,90.06,4.35,0.88,0.89,26.37,29.26,24.36
12-08-2013,3325,89.38,11.52,0.89,0.89,26.42,29.45,24.14
13-08-2013,3470,88.12,15.38,0.9,0.9,26.95,30.4,24.23
14-08-2013,3500,89.06,7.57,0.89,0.9,26.15,29.5,23.94
15-08-2013,3500,87.12,1.43,0.88,0.89,26.31,29.23,24.06
16-08-2013,3520,91.06,1.03,0.88,0.88,25.52,27.74,23.55
17-08-2013,3350,88.75,6.08,0.88,0.88,26.18,28.98,23.57
18-08-2013,3350,86.81,2.88,0.87,0.88,26.77,30.24,23.73
19-08-2013,3350,88.81,25.47,0.9,0.89,26.15,28.94,23.75
20-08-2013,3400,90.06,17.85,0.91,0.91,25.4,28.23,23.52
21-08-2013,3400,89.88,4.92,0.89,0.91,25.5,28.15,23.71
22-08-2013,3500,87.56,1.8,0.88,0.9,26.05,29.47,23.01
23-08-2013,3520,89.06,6.22,0.88,0.89,26.02,29.34,23.52
24-08-2013,3700,88,2.92,0.88,0.89,27.25,31.26,24.07
25-08-2013,3700,84.94,2.03,0.87,0.88,28.08,31.96,24.43
26-08-2013,3720,85.5,0.11,0.86,0.88,27.52,31.07,24.42
27-08-2013,3800,84.81,0,0.86,0.87,26.92,31.08,23.35
28-08-2013,3820,84.19,0,0.85,0.86,26.36,30.48,22.7
29-08-2013,3820,85.38,0.06,0.84,0.85,26.28,30.15,22.74
30-08-2013,3800,84.69,0.01,0.84,0.84,26.17,29.53,23.23
31-08-2013,3470,81.75,2.94,0.84,0.84,26.79,30.58,22.8
01-09-2013,3470,81.69,0.24,0.83,0.84,27.02,30.81,23.27
02-09-2013,3685,79.81,0,0.82,0.82,27.3,31.25,23.17
03-09-2013,3400,82.38,0,0.82,0.81,26.75,30.98,23.13
04-09-2013,3500,82.88,0,0.8,0.8,26.12,30.19,22.92
05-09-2013,3575,82.81,0,0.8,0.8,25.82,30.53,22.23
06-09-2013,3485,80,0,0.8,0.79,25.41,30.19,20.9
07-09-2013,3500,78.38,0,0.79,0.78,25.99,30.87,21.17
08-09-2013,3500,70.56,0,0.78,0.77,26.69,30.92,22.91
09-09-2013,3500,72.25,0,0.77,0.77,26.67,30.89,21.37
10-09-2013,3430,74,0,0.77,0.75,27.01,31.58,21.89
11-09-2013,3370,74.44,0.17,0.76,0.74,27.3,31.8,22.13
12-09-2013,3375,76.25,0.04,0.75,0.73,27.56,31.83,22.74
13-09-2013,3410,76.75,0,0.75,0.73,27.98,31.66,24.27
14-09-2013,3520,75.5,0,0.74,0.72,27.7,31.82,24.39
15-09-2013,3520,77.19,0.15,0.73,0.71,27.62,32.75,23.34
16-09-2013,3500,78.56,0.04,0.73,0.7,26.9,31.47,22.62
17-09-2013,3380,79.69,0,0.72,0.7,26.47,31,22.9
18-09-2013,3380,76.69,0,0.7,0.69,26.6,32.01,21.88
19-09-2013,3385,70.12,0,0.7,0.68,26.59,32.69,22.61
20-09-2013,3350,75.19,8.3,0.72,0.68,25.87,30.6,21.74
21-09-2013,3355,89.12,16.65,0.78,0.7,26.13,29.65,23.55
22-09-2013,3355,90.31,13.49,0.79,0.72,25.82,28.15,24.19
23-09-2013,3355,88.06,27.56,0.83,0.73,26.3,29.8,23.13
24-09-2013,3330,89.25,8.45,0.8,0.76,25.86,28.26,23.9
25-09-2013,3500,87.62,1.67,0.77,0.75,25.44,28.9,22.65
26-09-2013,3450,84.5,0.2,0.76,0.74,25.02,28.85,21.69
27-09-2013,3400,83.94,0.21,0.75,0.73,25.55,30.2,21.77
28-09-2013,3500,85.44,5.99,0.77,0.73,25.56,29.96,22.07
29-09-2013,3500,85.5,2.58,0.76,0.73,25.44,29.48,22.78
30-09-2013,3445,88.25,35.53,0.84,0.74,25.33,29.12,22.28
01-10-2013,3270,85.62,2.64,0.79,0.76,25.86,29.99,22.19
02-10-2013,3330,86.38,0.41,0.77,0.75,25.64,29.69,22.56
03-10-2013,3300,86.81,0.9,0.76,0.74,25.28,29.23,22.5
04-10-2013,3200,87.94,2.25,0.76,0.73,24.44,27.88,21.8
05-10-2013,3200,83.5,2.73,0.76,0.73,25.16,28.83,21.62
06-10-2013,3200,81.75,0.81,0.75,0.73,25.62,29.89,21.51
07-10-2013,3335,83.25,0.1,0.73,0.72,25.8,30.12,21.93
08-10-2013,3380,88.56,48.93,0.84,0.73,25,28.65,21.88
09-10-2013,3440,87.81,23.63,0.83,0.78,24.89,28.4,21.98
10-10-2013,3500,85.69,0.08,0.78,0.77,25.05,29.53,21.4
11-10-2013,3500,86.12,0.26,0.77,0.76,24.57,28.92,21.01
12-10-2013,3600,85.56,1.01,0.77,0.75,24.39,28.27,20.96
13-10-2013,3600,84.38,0.78,0.77,0.75,25.21,29.77,21.38
14-10-2013,3500,80.06,0,0.76,0.74,25.7,29.75,21.47
15-10-2013,3600,71.88,0,0.75,0.73,25.04,30.3,20.05
16-10-2013,3550,68.38,0,0.74,0.73,24.73,30.45,18.48
17-10-2013,3570,69.81,0,0.73,0.72,24.7,30.73,19.62
18-10-2013,3640,70,0,0.73,0.71,24.26,30.23,19.62
19-10-2013,3585,66.06,0,0.72,0.7,24.53,30.7,18.58
20-10-2013,3585,52.81,0,0.72,0.7,23.97,30.52,17.94
21-10-2013,3525,53.56,0,0.71,0.7,23.35,30.28,17.33
22-10-2013,3525,55.44,0,0.7,0.69,22.88,29.33,18.01
23-10-2013,3540,69.31,0,0.7,0.69,21.02,28.59,15.4
24-10-2013,3670,81.25,0,0.69,0.68,21.32,27.83,15.26
25-10-2013,3700,83.94,0,0.69,0.67,23.05,28.35,19.44
26-10-2013,3920,74.62,0,0.68,0.67,22.19,28.4,17.02
27-10-2013,3920,62.69,0,0.67,0.66,22.55,27.98,18.22
28-10-2013,3885,58.56,0,0.66,0.66,21.83,29.55,14.82
29-10-2013,3750,57.44,0,0.66,0.66,21.86,30.27,14.42
30-10-2013,3885,63.88,0,0.66,0.65,21.57,29.44,15.33
31-10-2013,3880,62.06,0,0.65,0.65,21.73,29.05,15.38
01-11-2013,3880,63.94,0,0.64,0.64,21.89,28.89,15.55
02-11-2013,3880,64.06,0,0.64,0.64,22.22,28.95,15.97
03-11-2013,3880,66.56,0,0.63,0.63,21.39,27.95,17.18
04-11-2013,3880,67.62,0,0.63,0.63,20.2,27.36,14.52
05-11-2013,3880,67.56,0,0.62,0.62,20.36,27.27,13.99
06-11-2013,3880,71.12,0.38,0.62,0.62,21.17,27.82,15.66
07-11-2013,3935,71.19,0.62,0.62,0.62,21.74,26.68,16.62
08-11-2013,3955,70.88,0.45,0.62,0.62,20.83,26.3,16.58
09-11-2013,3930,78.56,0,0.62,0.62,18.77,24.85,13.99
10-11-2013,3930,69.19,0,0.61,0.62,18.84,25.93,13.54
11-11-2013,3975,63.56,0,0.61,0.61,18.65,25.77,13.46
12-11-2013,3985,64.56,0,0.6,0.61,18.28,25.57,13.42
13-11-2013,3990,64.5,0,0.6,0.61,17.32,25.3,11.96
14-11-2013,3990,54.88,0,0.59,0.6,16.78,24.89,11.69
15-11-2013,3950,49.62,0,0.59,0.6,17.08,24.98,11.93
16-11-2013,4000,53.38,0,0.59,0.6,16.4,24.55,11.34
17-11-2013,4000,54.69,0,0.59,0.59,16.9,24.87,11.05
18-11-2013,3980,47.81,0,0.58,0.59,18.35,26.18,11.48
19-11-2013,3950,42.62,0,0.58,0.59,19.7,27.64,13.48
20-11-2013,3935,40.19,0,0.57,0.59,20.17,28.15,13.51
21-11-2013,3950,48,0,0.57,0.59,19.23,28.13,12.72
22-11-2013,3950,60.38,0,0.56,0.59,17.44,26.33,10.58
23-11-2013,3950,55.81,0,0.56,0.58,18.22,26.34,10.31
24-11-2013,3950,50.5,0,0.56,0.58,18.23,26.21,11.16
25-11-2013,3950,45.81,0,0.55,0.58,19.3,27.45,13.62
26-11-2013,3975,43.5,0,0.55,0.58,20.26,28.42,13.96
27-11-2013,3900,46.12,0,0.55,0.57,20.41,28.01,16.46
28-11-2013,3970,54.5,0,0.55,0.57,18.85,26.4,14.12
29-11-2013,3920,53.62,0,0.55,0.57,18.55,26.04,12.93
30-11-2013,3950,45.31,0,0.55,0.56,20.01,27.76,13.43
01-12-2013,3950,46.06,0,0.54,0.56,18.99,27.62,12.72
02-12-2013,3950,51.69,0,0.54,0.56,19.3,28.37,10.75
03-12-2013,3935,51.25,0,0.54,0.56,18.36,26.94,12.95
04-12-2013,3880,70.94,0.29,0.54,0.55,18.4,26.48,12.52
05-12-2013,3720,47.06,0,0.53,0.55,19.08,25.81,13.89
06-12-2013,3930,41.75,0,0.53,0.55,17.64,26.04,10.86
07-12-2013,3900,43.62,0,0.53,0.55,17.72,26.08,11.01
08-12-2013,3900,46.62,0,0.52,0.55,18.05,26.68,10.01
09-12-2013,3900,52.25,0,0.52,0.55,17.59,26.44,9.68
10-12-2013,3970,55.94,0,0.52,0.55,16.7,25.78,9.9
11-12-2013,3970,55,0,0.52,0.55,16.8,26.05,9.19
12-12-2013,4000,48.88,0,0.52,0.55,17.66,26.3,11.62
13-12-2013,4000,51.88,0,0.52,0.54,16.89,26.88,9.62
14-12-2013,4050,45.75,0,0.52,0.54,18.18,27.2,9.6
15-12-2013,4050,45.12,0,0.51,0.54,18.01,27.05,10.22
16-12-2013,4050,41.94,0,0.51,0.54,17.69,26.05,9.41
17-12-2013,4050,47.25,0,0.51,0.54,17.62,25.6,10.33
18-12-2013,4050,54.25,0,0.51,0.53,17.79,26.62,10.37
19-12-2013,4050,45.75,0,0.5,0.53,16.01,25.79,9.61
20-12-2013,4050,61,0,0.5,0.53,14.3,23.01,7
21-12-2013,4050,57.44,0,0.5,0.53,14.3,21.33,8.13
22-12-2013,4050,52.69,0,0.5,0.53,13.8,22.05,7.84
23-12-2013,4050,54.31,0,0.49,0.53,13.26,21.16,7.39
24-12-2013,4050,62.31,0,0.49,0.52,13.75,21.13,7.56
25-12-2013,4050,66.69,0,0.49,0.52,14.73,22.15,9.32
26-12-2013,3930,65.75,0.89,0.5,0.52,13.73,20.04,9.44
27-12-2013,3800,78.38,1.39,0.52,0.53,12.2,16.48,8.62
28-12-2013,3800,77.06,0.05,0.5,0.53,12.43,20.43,7.48
29-12-2013,3800,64.44,0.09,0.49,0.52,12.8,21.9,5.18
30-12-2013,3770,73.5,6.83,0.55,0.53,15.02,21.26,9.48
31-12-2013,3550,73.88,0.23,0.54,0.54,14.99,21.72,9.86
01-01-2014,3550,72.69,0,0.52,0.54,12.49,20.27,6.33
02-01-2014,3650,70.19,0,0.52,0.53,13.83,21.47,7.25
03-01-2014,3650,68.75,0,0.51,0.53,16.32,24.09,9.16
04-01-2014,3800,76.94,2.4,0.53,0.53,16.53,21.48,12.83
05-01-2014,3800,58.5,0.32,0.52,0.53,15.94,23.96,9.43
06-01-2014,3850,60.31,0,0.51,0.53,13.23,21.48,6.71
07-01-2014,3650,58.94,0,0.51,0.53,12.75,21.4,6.4
08-01-2014,3700,59.94,0,0.5,0.53,15.78,25.88,5.81
09-01-2014,3700,59,0,0.5,0.52,15.36,23.96,9.28
10-01-2014,3700,66.19,0,0.49,0.52,13.33,22.73,6.18
11-01-2014,3640,59.69,0,0.49,0.52,11.65,19.4,5.46
12-01-2014,3640,54.38,0,0.49,0.52,11.71,20.08,5.09
13-01-2014,3700,64.56,0,0.49,0.52,13.23,22.65,5.27
14-01-2014,3700,63.94,0,0.48,0.52,16.64,24.76,9.37
15-01-2014,3825,67,0,0.48,0.52,15.84,23.96,10.27
16-01-2014,3575,69.69,0,0.48,0.52,13.98,22.09,8.89
17-01-2014,3700,74.44,0.01,0.48,0.52,14.53,22.62,7.85
18-01-2014,3700,57.44,0,0.48,0.52,13.7,22.15,6.39
19-01-2014,3700,68.44,0,0.48,0.52,12.28,20.87,5.94
20-01-2014,3675,65.81,0.01,0.47,0.52,15.31,24.58,6.46
21-01-2014,3700,83.69,20.67,0.6,0.53,17.33,21.36,15.35
22-01-2014,3750,81.25,5.02,0.59,0.55,17.37,21.84,12.87
23-01-2014,3700,77.06,1.29,0.55,0.55,15.26,21.94,10.83
24-01-2014,3750,72.06,0.07,0.53,0.55,15.21,22.51,9.3
25-01-2014,3740,66.56,0,0.52,0.55,14.78,22.53,8.68
26-01-2014,3740,53.75,0,0.52,0.55,14.96,22.88,9.26
27-01-2014,3700,44,0,0.52,0.55,15.8,23.83,9.85
28-01-2014,3750,39.75,0,0.52,0.54,16.59,23.93,11.1
29-01-2014,3770,44.69,0,0.51,0.54,15.96,25.39,8.43
30-01-2014,3750,47,0,0.51,0.54,16.26,24.59,9.74
31-01-2014,3700,52.38,0,0.51,0.53,15.37,24.09,8.08
01-02-2014,3770,57.25,0,0.51,0.53,15.15,24.8,6.62
02-02-2014,3770,57.69,0,0.5,0.53,16.65,26.19,8.6
03-02-2014,3880,55.75,0,0.5,0.53,18.8,28.01,11.02
04-02-2014,3880,47.94,0,0.5,0.52,19.25,27.36,10.8
05-02-2014,3880,47.88,0,0.49,0.52,20.33,29.65,13.33
06-02-2014,3880,53.31,0,0.49,0.52,20.04,30.34,11.81
07-02-2014,3800,49.31,0,0.48,0.52,20.03,29.63,12.9
08-02-2014,3650,42,0,0.48,0.52,17,26.14,9.64
09-02-2014,3650,41.06,0,0.48,0.52,14.37,22.64,6.72
10-02-2014,3700,35.12,0,0.48,0.52,14.46,23.9,6.58
11-02-2014,3720,39.12,0,0.47,0.52,14.86,23.46,8.28
12-02-2014,3850,46.5,0,0.47,0.51,15.08,24.69,6.69
13-02-2014,3800,54.31,0.13,0.46,0.51,16.01,25.54,7.81
14-02-2014,3850,49.81,0,0.46,0.51,16.69,24.8,9.9
15-02-2014,3850,50.88,0.22,0.45,0.51,16.34,22.99,9.58
16-02-2014,3850,53.69,0.06,0.45,0.51,15.1,21.73,9.79
17-02-2014,3750,38.62,0,0.45,0.51,16.56,24.23,9.58
18-02-2014,3775,28.94,0,0.43,0.5,16.2,26.08,8.59
19-02-2014,3800,34.62,0,0.41,0.5,17.98,28.28,7.33
20-02-2014,3750,35.94,0,0.41,0.5,19.98,28.97,11.58
21-02-2014,3770,55.06,0.21,0.41,0.5,19.65,24.26,16.8
22-02-2014,3700,57.5,0.08,0.4,0.5,19.65,27.32,13.69
23-02-2014,3700,64.69,0.03,0.4,0.5,17.61,25.13,11.87
24-02-2014,3785,58,0.02,0.39,0.5,18.34,27.02,10.01
25-02-2014,3750,58.12,2.46,0.4,0.5,21.06,28.46,14.69
26-02-2014,3775,73.25,10.26,0.53,0.51,21.27,27.37,15.3
27-02-2014,3775,58.56,3.28,0.55,0.52,20.9,28.85,14.44
28-02-2014,3850,62.62,4.32,0.54,0.52,18.9,27.07,12.34
01-03-2014,3800,65.38,0.06,0.5,0.52,17.46,24.7,11.85
02-03-2014,3800,47,0,0.49,0.52,17.27,24.97,10.8
03-03-2014,3850,44.75,0,0.48,0.52,17.19,25.51,9.73
04-03-2014,3900,45.25,0,0.48,0.52,18.34,27.71,10.85
05-03-2014,3885,47.06,0,0.48,0.51,19.6,29.12,9.84
06-03-2014,3925,48.44,0,0.47,0.51,20.37,29.42,12.96
07-03-2014,3900,53.94,0,0.46,0.5,19.51,28.92,11.4
08-03-2014,3950,44.38,0,0.45,0.5,20.09,29.96,11.46
09-03-2014,3950,48.69,0.03,0.43,0.5,21.56,30.95,12.03
10-03-2014,3985,60.62,1.18,0.44,0.5,22.75,29.23,16.15
11-03-2014,3955,49.44,0,0.43,0.5,23.98,32.47,17.27
12-03-2014,3970,29.94,0,0.4,0.49,20.06,29.3,12.62
13-03-2014,3980,43.62,0,0.39,0.49,20.94,31.1,12.56
14-03-2014,3970,36,0,0.38,0.49,21.79,32.35,12.36
15-03-2014,3970,35.38,0,0.36,0.49,23.24,33.99,13.19
16-03-2014,3970,31.88,0,0.34,0.49,25.36,36.02,16.48
17-03-2014,3970,30.75,0,0.33,0.48,26.25,36.63,16.53
18-03-2014,3935,34,0,0.32,0.48,25.46,34.17,18.08
19-03-2014,3950,22.75,0,0.3,0.48,23.47,33.9,13.27
20-03-2014,3995,21.81,0,0.3,0.48,24.85,34.81,14.69
21-03-2014,3975,19.44,0,0.28,0.48,24.94,35.33,15.33
22-03-2014,3950,25.19,0,0.27,0.48,26.44,35.67,17
23-03-2014,3950,25.25,0.13,0.27,0.48,27.87,36.99,17.75
24-03-2014,3930,32.25,0.42,0.26,0.48,27.96,36.48,20.14
25-03-2014,3975,29.38,0.4,0.27,0.48,26.62,35.32,17.57
26-03-2014,3985,32.56,0,0.27,0.48,26.57,35.41,17.72
27-03-2014,3995,37.44,0,0.25,0.48,27.05,36.26,19.04
28-03-2014,3950,34.81,0,0.24,0.48,28.07,38.31,18.59
29-03-2014,3990,30,0,0.23,0.48,28.48,37.47,19.51
30-03-2014,3990,33.31,0,0.23,0.48,27.54,35.94,19.35
31-03-2014,3980,26.5,0,0.22,0.48,27.63,36.32,19.41
01-04-2014,4000,23.44,0,0.21,0.48,28.01,37.08,18.53
02-04-2014,4000,24.44,0,0.2,0.48,28.82,37.1,20.4
03-04-2014,4050,24.06,0,0.2,0.48,28.36,36.42,20.21
04-04-2014,4050,19,0,0.2,0.48,29.76,38.68,20.08
05-04-2014,4200,19.69,0,0.19,0.48,30.43,39.97,21.55
06-04-2014,4200,18.06,0,0.18,0.47,30.52,40.39,21.19
07-04-2014,4000,25.12,0,0.17,0.47,30.72,38.81,23.29
08-04-2014,4000,23.31,0,0.17,0.47,27.1,35.83,19
09-04-2014,4220,17.12,0,0.17,0.47,26.69,36.69,16.69
10-04-2014,4200,14.88,0,0.16,0.47,27.99,37.24,17.16
11-04-2014,4225,13.5,0,0.16,0.47,28.96,38.89,18.55
12-04-2014,4200,12.5,0,0.16,0.47,29.37,39.16,18.73
13-04-2014,4200,15.25,0,0.15,0.47,30.66,40.07,19.64
14-04-2014,4250,19.81,0,0.15,0.47,30.31,39.55,20.58
15-04-2014,4230,20.31,0,0.14,0.47,31.38,40.61,23.3
16-04-2014,4270,19.38,0.25,0.14,0.47,31.84,41.22,22.13
17-04-2014,4270,23.19,0.12,0.15,0.47,32.74,40.69,23.46
18-04-2014,4255,28.5,0.65,0.16,0.47,31.58,39.18,24.65
19-04-2014,4250,36.5,0.01,0.16,0.47,29.09,34.4,22.05
20-04-2014,4250,28.25,0,0.16,0.47,30.83,36.89,23.73
21-04-2014,4200,25.88,0.3,0.17,0.47,30.73,37.54,23.88
22-04-2014,4270,25,0,0.16,0.47,31.65,38.94,24.2
23-04-2014,4300,26.06,2.02,0.23,0.48,30.9,37.96,24.91
24-04-2014,4320,24.31,0,0.23,0.48,31.03,39.51,22.01
25-04-2014,4330,22.75,0,0.21,0.48,33.12,41.06,24.62
26-04-2014,4450,19.56,0,0.2,0.47,34.05,42.04,25.21
27-04-2014,4450,17.38,0,0.19,0.47,33.8,41.37,26.98
28-04-2014,4400,15.81,0,0.17,0.47,33.15,42.13,23.44
29-04-2014,4455,15.12,0,0.16,0.47,34.55,43.41,24.37
30-04-2014,4500,16.12,0,0.16,0.47,35.36,43.55,26.27
01-05-2014,4550,14.19,0,0.16,0.47,34.82,43.01,26.69
02-05-2014,4550,18.12,0,0.15,0.47,34.57,42.62,26.64
03-05-2014,4425,20.25,0,0.14,0.47,33.96,41.64,25.5
04-05-2014,4425,22.62,0,0.14,0.47,34.01,40.72,26.87
05-05-2014,4500,26.19,0,0.14,0.47,33.52,40.2,26.22
06-05-2014,4500,23.31,0,0.13,0.47,34.19,40.79,27.57
07-05-2014,4550,23,0.07,0.13,0.47,34.56,41.62,26.37
08-05-2014,4470,18.69,0.05,0.13,0.47,35.18,42.97,26.55
09-05-2014,4400,17.31,0,0.12,0.47,34.67,42.39,26.77
10-05-2014,4450,20.19,0.01,0.12,0.47,33.8,41.05,26.14
11-05-2014,4450,27.38,0.38,0.13,0.47,32.85,39.41,26.33
12-05-2014,4450,29.06,1.01,0.17,0.47,32.69,39.29,26.42
13-05-2014,4330,31.56,2.17,0.22,0.48,32.08,37.62,25.98
14-05-2014,4450,33.44,0.43,0.26,0.48,32.51,39.1,26.08
15-05-2014,4450,42,0,0.24,0.48,30.67,36.16,25.65
16-05-2014,4400,39.56,0.43,0.23,0.48,31.09,36.44,23.92
17-05-2014,4350,37.31,0.09,0.23,0.48,32.7,38.94,26.23
18-05-2014,4350,33.62,0,0.23,0.48,33.58,40.12,26.44
19-05-2014,4350,23.44,0,0.21,0.48,34.24,40.8,27.79
20-05-2014,4350,19.81,0,0.2,0.47,34.37,42.12,26.9
21-05-2014,4300,20.88,0,0.18,0.47,34.33,41.78,25.78
22-05-2014,4250,19.88,0,0.17,0.47,35.9,43.48,27.43
23-05-2014,4350,19.5,0,0.16,0.47,36.88,44.12,28.73
24-05-2014,4370,20.5,0.03,0.16,0.47,36.69,43.76,28.58
25-05-2014,4370,22.06,0.14,0.16,0.47,36.66,42.62,29.73
26-05-2014,4400,21.06,0.27,0.16,0.47,36.83,42.44,30.58
27-05-2014,4500,21.75,0.01,0.16,0.47,35.91,42.58,28.08
28-05-2014,4500,16.62,0,0.15,0.47,37.76,45.39,29.26
29-05-2014,4300,17.94,0,0.14,0.47,38.02,46.15,30.09
30-05-2014,4300,20.69,0,0.14,0.47,37.81,45.99,29.51
31-05-2014,4400,25.75,0,0.13,0.47,37.54,45.12,30.01
01-06-2014,4400,25.5,0.13,0.13,0.47,37.07,43.71,30.13
02-06-2014,4350,22.81,2.15,0.21,0.48,36.34,43.74,29.17
03-06-2014,4200,18.88,0,0.19,0.47,36.8,44.47,27.86
04-06-2014,4255,21.38,0,0.17,0.47,38.48,46.01,29.69
05-06-2014,4250,17.44,0,0.16,0.47,39.09,46.32,31.63
06-06-2014,4250,20.31,0,0.16,0.47,38.18,44.73,32.38
07-06-2014,4300,17.88,0,0.15,0.47,38.65,45.48,30.96
08-06-2014,4300,17.5,0,0.14,0.47,38.01,44.62,30.83
